Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
16330,50,16280,47358,91,47267,"kNN, k=6, p=2, w=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=6, p=2, w=2","a, n",86,14,47253,5,1.0,0.86,0.945,0.901
16330,50,16280,47358,91,47267,"kNN, k=6, p=2, w=2",a,83,15,47252,8,1.0,0.847,0.912,0.878
16330,50,16280,47358,91,47267,"kNN, k=6, p=3, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=6, p=3, w=1","a, n",84,11,47256,7,1.0,0.884,0.923,0.903
16330,50,16280,47358,91,47267,"kNN, k=6, p=3, w=1",a,84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"kNN, k=6, p=3, w=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=6, p=3, w=2","a, n",85,14,47253,6,1.0,0.859,0.934,0.895
16330,50,16280,47358,91,47267,"kNN, k=6, p=3, w=2",a,83,15,47252,8,1.0,0.847,0.912,0.878
16330,50,16280,47358,91,47267,"kNN, k=7, p=1, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=7, p=1, w=1","a, n",86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=7, p=1, w=1",a,84,10,47257,7,1.0,0.894,0.923,0.908
16330,50,16280,47358,91,47267,"kNN, k=7, p=1, w=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=7, p=1, w=2","a, n",86,15,47252,5,1.0,0.851,0.945,0.896
16330,50,16280,47358,91,47267,"kNN, k=7, p=1, w=2",a,83,14,47253,8,1.0,0.856,0.912,0.883
16330,50,16280,47358,91,47267,"kNN, k=7, p=-1, w=2",n,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=7, p=-1, w=2","a, n",78,17,47250,13,0.999,0.821,0.857,0.839
16330,50,16280,47358,91,47267,"kNN, k=7, p=-1, w=2",a,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=7, p=2, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=7, p=2, w=1","a, n",86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=7, p=2, w=1",a,84,10,47257,7,1.0,0.894,0.923,0.908
16330,50,16280,47358,91,47267,"kNN, k=7, p=2, w=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=7, p=2, w=2","a, n",86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=7, p=2, w=2",a,83,14,47253,8,1.0,0.856,0.912,0.883
16330,50,16280,47358,91,47267,"kNN, k=7, p=3, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=7, p=3, w=1","a, n",86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=7, p=3, w=1",a,84,10,47257,7,1.0,0.894,0.923,0.908
16330,50,16280,47358,91,47267,"kNN, k=7, p=3, w=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=7, p=3, w=2","a, n",86,12,47255,5,1.0,0.878,0.945,0.91
16330,50,16280,47358,91,47267,"kNN, k=7, p=3, w=2",a,83,14,47253,8,1.0,0.856,0.912,0.883
16330,50,16280,47358,91,47267,"kNN, k=8, p=1, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=8, p=1, w=1","a, n",85,13,47254,6,1.0,0.867,0.934,0.899
16330,50,16280,47358,91,47267,"kNN, k=8, p=1, w=1",a,84,10,47257,7,1.0,0.894,0.923,0.908
16330,50,16280,47358,91,47267,"kNN, k=8, p=1, w=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
16330,50,16280,47358,91,47267,"kNN, k=8, p=1, w=2","a, n",86,15,47252,5,1.0,0.851,0.945,0.896
16330,50,16280,47358,91,47267,"kNN, k=8, p=1, w=2",a,83,15,47252,8,1.0,0.847,0.912,0.878
16330,50,16280,47358,91,47267,"kNN, k=8, p=-1, w=2",n,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=8, p=-1, w=2","a, n",78,17,47250,13,0.999,0.821,0.857,0.839
16330,50,16280,47358,91,47267,"kNN, k=8, p=-1, w=2",a,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=8, p=2, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=8, p=2, w=1","a, n",85,13,47254,6,1.0,0.867,0.934,0.899
16330,50,16280,47358,91,47267,"kNN, k=8, p=2, w=1",a,84,10,47257,7,1.0,0.894,0.923,0.908
16330,50,16280,47358,91,47267,"kNN, k=8, p=2, w=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
16330,50,16280,47358,91,47267,"kNN, k=8, p=2, w=2","a, n",86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=8, p=2, w=2",a,83,15,47252,8,1.0,0.847,0.912,0.878
16330,50,16280,47358,91,47267,"kNN, k=8, p=3, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=8, p=3, w=1","a, n",85,13,47254,6,1.0,0.867,0.934,0.899
16330,50,16280,47358,91,47267,"kNN, k=8, p=3, w=1",a,84,10,47257,7,1.0,0.894,0.923,0.908
16330,50,16280,47358,91,47267,"kNN, k=8, p=3, w=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
16330,50,16280,47358,91,47267,"kNN, k=8, p=3, w=2","a, n",86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=8, p=3, w=2",a,83,15,47252,8,1.0,0.847,0.912,0.878
16330,50,16280,47358,91,47267,"kNN, k=9, p=1, w=1",n,88,20,47247,3,1.0,0.815,0.967,0.884
16330,50,16280,47358,91,47267,"kNN, k=9, p=1, w=1","a, n",86,14,47253,5,1.0,0.86,0.945,0.901
16330,50,16280,47358,91,47267,"kNN, k=9, p=1, w=1",a,86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=9, p=1, w=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
16330,50,16280,47358,91,47267,"kNN, k=9, p=1, w=2","a, n",86,14,47253,5,1.0,0.86,0.945,0.901
16330,50,16280,47358,91,47267,"kNN, k=9, p=1, w=2",a,83,14,47253,8,1.0,0.856,0.912,0.883
16330,50,16280,47358,91,47267,"kNN, k=9, p=-1, w=2",n,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=9, p=-1, w=2","a, n",78,17,47250,13,0.999,0.821,0.857,0.839
16330,50,16280,47358,91,47267,"kNN, k=9, p=-1, w=2",a,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=9, p=2, w=1",n,88,20,47247,3,1.0,0.815,0.967,0.884
16330,50,16280,47358,91,47267,"kNN, k=9, p=2, w=1","a, n",86,15,47252,5,1.0,0.851,0.945,0.896
16330,50,16280,47358,91,47267,"kNN, k=9, p=2, w=1",a,86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=9, p=2, w=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
16330,50,16280,47358,91,47267,"kNN, k=9, p=2, w=2","a, n",86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=9, p=2, w=2",a,83,14,47253,8,1.0,0.856,0.912,0.883
16330,50,16280,47358,91,47267,"kNN, k=9, p=3, w=1",n,88,20,47247,3,1.0,0.815,0.967,0.884
16330,50,16280,47358,91,47267,"kNN, k=9, p=3, w=1","a, n",87,19,47248,4,1.0,0.821,0.956,0.883
16330,50,16280,47358,91,47267,"kNN, k=9, p=3, w=1",a,86,13,47254,5,1.0,0.869,0.945,0.905
