Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
11461,30,11431,47358,91,47267,"kNN, k=16, p=2","a, n",89,36,47231,2,0.999,0.712,0.978,0.824
11523,31,11492,47358,91,47267,"kNN, k=3, p=1",n,82,18,47249,9,0.999,0.82,0.901,0.859
11523,31,11492,47358,91,47267,"kNN, k=3, p=1","a, n",87,19,47248,4,1.0,0.821,0.956,0.883
11523,31,11492,47358,91,47267,"kNN, k=3, p=2",n,82,18,47249,9,0.999,0.82,0.901,0.859
11523,31,11492,47358,91,47267,"kNN, k=3, p=2","a, n",86,20,47247,5,0.999,0.811,0.945,0.873
11523,31,11492,47358,91,47267,"kNN, k=16, p=1",n,86,34,47233,5,0.999,0.717,0.945,0.815
11523,31,11492,47358,91,47267,"kNN, k=16, p=1","a, n",89,36,47231,2,0.999,0.712,0.978,0.824
11523,31,11492,47358,91,47267,"kNN, k=16, p=2",n,86,34,47233,5,0.999,0.717,0.945,0.815
11523,31,11492,47358,91,47267,"kNN, k=16, p=2","a, n",89,36,47231,2,0.999,0.712,0.978,0.824
11655,32,11623,47358,91,47267,"kNN, k=3, p=1",n,82,18,47249,9,0.999,0.82,0.901,0.859
11655,32,11623,47358,91,47267,"kNN, k=3, p=1","a, n",87,18,47249,4,1.0,0.829,0.956,0.888
11655,32,11623,47358,91,47267,"kNN, k=3, p=2",n,82,18,47249,9,0.999,0.82,0.901,0.859
11655,32,11623,47358,91,47267,"kNN, k=3, p=2","a, n",86,19,47248,5,0.999,0.819,0.945,0.878
11655,32,11623,47358,91,47267,"kNN, k=16, p=1",n,86,34,47233,5,0.999,0.717,0.945,0.815
11655,32,11623,47358,91,47267,"kNN, k=16, p=1","a, n",89,35,47232,2,0.999,0.718,0.978,0.828
11655,32,11623,47358,91,47267,"kNN, k=16, p=2",n,86,34,47233,5,0.999,0.717,0.945,0.815
11655,32,11623,47358,91,47267,"kNN, k=16, p=2","a, n",89,35,47232,2,0.999,0.718,0.978,0.828
11860,33,11827,47358,91,47267,"kNN, k=3, p=1",n,82,18,47249,9,0.999,0.82,0.901,0.859
11860,33,11827,47358,91,47267,"kNN, k=3, p=1","a, n",87,18,47249,4,1.0,0.829,0.956,0.888
11860,33,11827,47358,91,47267,"kNN, k=3, p=2",n,82,18,47249,9,0.999,0.82,0.901,0.859
11860,33,11827,47358,91,47267,"kNN, k=3, p=2","a, n",86,19,47248,5,0.999,0.819,0.945,0.878
11860,33,11827,47358,91,47267,"kNN, k=16, p=1",n,86,33,47234,5,0.999,0.723,0.945,0.819
11860,33,11827,47358,91,47267,"kNN, k=16, p=1","a, n",89,35,47232,2,0.999,0.718,0.978,0.828
11860,33,11827,47358,91,47267,"kNN, k=16, p=2",n,86,33,47234,5,0.999,0.723,0.945,0.819
11860,33,11827,47358,91,47267,"kNN, k=16, p=2","a, n",89,35,47232,2,0.999,0.718,0.978,0.828
12016,34,11982,47358,91,47267,"kNN, k=3, p=1",n,84,17,47250,7,0.999,0.832,0.923,0.875
12016,34,11982,47358,91,47267,"kNN, k=3, p=1","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
12016,34,11982,47358,91,47267,"kNN, k=3, p=2",n,84,17,47250,7,0.999,0.832,0.923,0.875
12016,34,11982,47358,91,47267,"kNN, k=3, p=2","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
12016,34,11982,47358,91,47267,"kNN, k=16, p=1",n,85,27,47240,6,0.999,0.759,0.934,0.837
12016,34,11982,47358,91,47267,"kNN, k=16, p=1","a, n",88,25,47242,3,0.999,0.779,0.967,0.863
12016,34,11982,47358,91,47267,"kNN, k=16, p=2",n,85,27,47240,6,0.999,0.759,0.934,0.837
12016,34,11982,47358,91,47267,"kNN, k=16, p=2","a, n",89,29,47238,2,0.999,0.754,0.978,0.852
12068,35,12033,47358,91,47267,"kNN, k=3, p=1",n,85,17,47250,6,1.0,0.833,0.934,0.881
12068,35,12033,47358,91,47267,"kNN, k=3, p=1","a, n",86,18,47249,5,1.0,0.827,0.945,0.882
12068,35,12033,47358,91,47267,"kNN, k=3, p=2",n,85,17,47250,6,1.0,0.833,0.934,0.881
12068,35,12033,47358,91,47267,"kNN, k=3, p=2","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
12068,35,12033,47358,91,47267,"kNN, k=16, p=1",n,86,27,47240,5,0.999,0.761,0.945,0.843
12068,35,12033,47358,91,47267,"kNN, k=16, p=1","a, n",88,25,47242,3,0.999,0.779,0.967,0.863
12068,35,12033,47358,91,47267,"kNN, k=16, p=2",n,86,27,47240,5,0.999,0.761,0.945,0.843
12068,35,12033,47358,91,47267,"kNN, k=16, p=2","a, n",89,29,47238,2,0.999,0.754,0.978,0.852
12307,36,12271,47358,91,47267,"kNN, k=3, p=1",n,85,17,47250,6,1.0,0.833,0.934,0.881
12307,36,12271,47358,91,47267,"kNN, k=3, p=1","a, n",86,18,47249,5,1.0,0.827,0.945,0.882
12307,36,12271,47358,91,47267,"kNN, k=3, p=2",n,85,17,47250,6,1.0,0.833,0.934,0.881
12307,36,12271,47358,91,47267,"kNN, k=3, p=2","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
12307,36,12271,47358,91,47267,"kNN, k=16, p=1",n,86,27,47240,5,0.999,0.761,0.945,0.843
12307,36,12271,47358,91,47267,"kNN, k=16, p=1","a, n",88,25,47242,3,0.999,0.779,0.967,0.863
12307,36,12271,47358,91,47267,"kNN, k=16, p=2",n,86,27,47240,5,0.999,0.761,0.945,0.843
12307,36,12271,47358,91,47267,"kNN, k=16, p=2","a, n",89,29,47238,2,0.999,0.754,0.978,0.852
12323,37,12286,47358,91,47267,"kNN, k=3, p=1",n,85,17,47250,6,1.0,0.833,0.934,0.881
12323,37,12286,47358,91,47267,"kNN, k=3, p=1","a, n",86,18,47249,5,1.0,0.827,0.945,0.882
12323,37,12286,47358,91,47267,"kNN, k=3, p=2",n,85,17,47250,6,1.0,0.833,0.934,0.881
12323,37,12286,47358,91,47267,"kNN, k=3, p=2","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
12323,37,12286,47358,91,47267,"kNN, k=16, p=1",n,86,27,47240,5,0.999,0.761,0.945,0.843
12323,37,12286,47358,91,47267,"kNN, k=16, p=1","a, n",88,25,47242,3,0.999,0.779,0.967,0.863
12323,37,12286,47358,91,47267,"kNN, k=16, p=2",n,86,27,47240,5,0.999,0.761,0.945,0.843
12323,37,12286,47358,91,47267,"kNN, k=16, p=2","a, n",89,29,47238,2,0.999,0.754,0.978,0.852
12345,38,12307,47358,91,47267,"kNN, k=3, p=1",n,85,17,47250,6,1.0,0.833,0.934,0.881
12345,38,12307,47358,91,47267,"kNN, k=3, p=1","a, n",86,18,47249,5,1.0,0.827,0.945,0.882
12345,38,12307,47358,91,47267,"kNN, k=3, p=2",n,85,17,47250,6,1.0,0.833,0.934,0.881
12345,38,12307,47358,91,47267,"kNN, k=3, p=2","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
12345,38,12307,47358,91,47267,"kNN, k=16, p=1",n,86,27,47240,5,0.999,0.761,0.945,0.843
12345,38,12307,47358,91,47267,"kNN, k=16, p=1","a, n",88,25,47242,3,0.999,0.779,0.967,0.863
12345,38,12307,47358,91,47267,"kNN, k=16, p=2",n,86,27,47240,5,0.999,0.761,0.945,0.843
12345,38,12307,47358,91,47267,"kNN, k=16, p=2","a, n",89,29,47238,2,0.999,0.754,0.978,0.852
12472,39,12433,47358,91,47267,"kNN, k=3, p=1",n,84,17,47250,7,0.999,0.832,0.923,0.875
12472,39,12433,47358,91,47267,"kNN, k=3, p=1","a, n",86,18,47249,5,1.0,0.827,0.945,0.882
12472,39,12433,47358,91,47267,"kNN, k=3, p=2",n,84,17,47250,7,0.999,0.832,0.923,0.875
12472,39,12433,47358,91,47267,"kNN, k=3, p=2","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
12472,39,12433,47358,91,47267,"kNN, k=16, p=1",n,85,27,47240,6,0.999,0.759,0.934,0.837
12472,39,12433,47358,91,47267,"kNN, k=16, p=1","a, n",88,24,47243,3,0.999,0.786,0.967,0.867
12472,39,12433,47358,91,47267,"kNN, k=16, p=2",n,85,27,47240,6,0.999,0.759,0.934,0.837
12472,39,12433,47358,91,47267,"kNN, k=16, p=2","a, n",89,29,47238,2,0.999,0.754,0.978,0.852
12922,40,12882,47358,91,47267,"kNN, k=3, p=1",n,84,17,47250,7,0.999,0.832,0.923,0.875
12922,40,12882,47358,91,47267,"kNN, k=3, p=1","a, n",86,18,47249,5,1.0,0.827,0.945,0.882
12922,40,12882,47358,91,47267,"kNN, k=3, p=2",n,84,17,47250,7,0.999,0.832,0.923,0.875
12922,40,12882,47358,91,47267,"kNN, k=3, p=2","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
12922,40,12882,47358,91,47267,"kNN, k=16, p=1",n,85,27,47240,6,0.999,0.759,0.934,0.837
12922,40,12882,47358,91,47267,"kNN, k=16, p=1","a, n",88,24,47243,3,0.999,0.786,0.967,0.867
12922,40,12882,47358,91,47267,"kNN, k=16, p=2",n,85,27,47240,6,0.999,0.759,0.934,0.837
12922,40,12882,47358,91,47267,"kNN, k=16, p=2","a, n",89,29,47238,2,0.999,0.754,0.978,0.852
12992,41,12951,47358,91,47267,"kNN, k=3, p=1",n,84,17,47250,7,0.999,0.832,0.923,0.875
12992,41,12951,47358,91,47267,"kNN, k=3, p=1","a, n",86,18,47249,5,1.0,0.827,0.945,0.882
12992,41,12951,47358,91,47267,"kNN, k=3, p=2",n,84,17,47250,7,0.999,0.832,0.923,0.875
12992,41,12951,47358,91,47267,"kNN, k=3, p=2","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
12992,41,12951,47358,91,47267,"kNN, k=16, p=1",n,85,27,47240,6,0.999,0.759,0.934,0.837
12992,41,12951,47358,91,47267,"kNN, k=16, p=1","a, n",88,24,47243,3,0.999,0.786,0.967,0.867
12992,41,12951,47358,91,47267,"kNN, k=16, p=2",n,85,27,47240,6,0.999,0.759,0.934,0.837
12992,41,12951,47358,91,47267,"kNN, k=16, p=2","a, n",89,29,47238,2,0.999,0.754,0.978,0.852
13510,42,13468,47358,91,47267,"kNN, k=3, p=1",n,84,13,47254,7,1.0,0.866,0.923,0.894
13510,42,13468,47358,91,47267,"kNN, k=3, p=1","a, n",86,18,47249,5,1.0,0.827,0.945,0.882
13510,42,13468,47358,91,47267,"kNN, k=3, p=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
13510,42,13468,47358,91,47267,"kNN, k=3, p=2","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
13510,42,13468,47358,91,47267,"kNN, k=16, p=1",n,85,25,47242,6,0.999,0.773,0.934,0.846
13510,42,13468,47358,91,47267,"kNN, k=16, p=1","a, n",88,22,47245,3,0.999,0.8,0.967,0.876
13510,42,13468,47358,91,47267,"kNN, k=16, p=2",n,85,25,47242,6,0.999,0.773,0.934,0.846
13510,42,13468,47358,91,47267,"kNN, k=16, p=2","a, n",89,23,47244,2,0.999,0.795,0.978,0.877
14064,43,14021,47358,91,47267,"kNN, k=3, p=1",n,84,13,47254,7,1.0,0.866,0.923,0.894
14064,43,14021,47358,91,47267,"kNN, k=3, p=1","a, n",86,18,47249,5,1.0,0.827,0.945,0.882
14064,43,14021,47358,91,47267,"kNN, k=3, p=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
14064,43,14021,47358,91,47267,"kNN, k=3, p=2","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
14064,43,14021,47358,91,47267,"kNN, k=16, p=1",n,85,25,47242,6,0.999,0.773,0.934,0.846
14064,43,14021,47358,91,47267,"kNN, k=16, p=1","a, n",88,22,47245,3,0.999,0.8,0.967,0.876
14064,43,14021,47358,91,47267,"kNN, k=16, p=2",n,85,25,47242,6,0.999,0.773,0.934,0.846
14064,43,14021,47358,91,47267,"kNN, k=16, p=2","a, n",89,23,47244,2,0.999,0.795,0.978,0.877
14959,44,14915,47358,91,47267,"kNN, k=3, p=1",n,84,12,47255,7,1.0,0.875,0.923,0.898
14959,44,14915,47358,91,47267,"kNN, k=3, p=1","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
14959,44,14915,47358,91,47267,"kNN, k=3, p=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
14959,44,14915,47358,91,47267,"kNN, k=3, p=2","a, n",85,16,47251,6,1.0,0.842,0.934,0.885
14959,44,14915,47358,91,47267,"kNN, k=16, p=1",n,85,19,47248,6,0.999,0.817,0.934,0.872
14959,44,14915,47358,91,47267,"kNN, k=16, p=1","a, n",87,18,47249,4,1.0,0.829,0.956,0.888
14959,44,14915,47358,91,47267,"kNN, k=16, p=2",n,85,19,47248,6,0.999,0.817,0.934,0.872
14959,44,14915,47358,91,47267,"kNN, k=16, p=2","a, n",88,18,47249,3,1.0,0.83,0.967,0.893
15336,45,15291,47358,91,47267,"kNN, k=3, p=1",n,84,12,47255,7,1.0,0.875,0.923,0.898
15336,45,15291,47358,91,47267,"kNN, k=3, p=1","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
15336,45,15291,47358,91,47267,"kNN, k=3, p=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
15336,45,15291,47358,91,47267,"kNN, k=3, p=2","a, n",85,16,47251,6,1.0,0.842,0.934,0.885
15336,45,15291,47358,91,47267,"kNN, k=16, p=1",n,85,19,47248,6,0.999,0.817,0.934,0.872
15336,45,15291,47358,91,47267,"kNN, k=16, p=1","a, n",87,18,47249,4,1.0,0.829,0.956,0.888
15336,45,15291,47358,91,47267,"kNN, k=16, p=2",n,85,19,47248,6,0.999,0.817,0.934,0.872
15336,45,15291,47358,91,47267,"kNN, k=16, p=2","a, n",89,18,47249,2,1.0,0.832,0.978,0.899
15616,46,15570,47358,91,47267,"kNN, k=3, p=1",n,84,12,47255,7,1.0,0.875,0.923,0.898
15616,46,15570,47358,91,47267,"kNN, k=3, p=1","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
15616,46,15570,47358,91,47267,"kNN, k=3, p=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
15616,46,15570,47358,91,47267,"kNN, k=3, p=2","a, n",85,16,47251,6,1.0,0.842,0.934,0.885
15616,46,15570,47358,91,47267,"kNN, k=16, p=1",n,85,19,47248,6,0.999,0.817,0.934,0.872
15616,46,15570,47358,91,47267,"kNN, k=16, p=1","a, n",87,18,47249,4,1.0,0.829,0.956,0.888
15616,46,15570,47358,91,47267,"kNN, k=16, p=2",n,85,19,47248,6,0.999,0.817,0.934,0.872
15616,46,15570,47358,91,47267,"kNN, k=16, p=2","a, n",89,18,47249,2,1.0,0.832,0.978,0.899
15688,47,15641,47358,91,47267,"kNN, k=3, p=1",n,84,12,47255,7,1.0,0.875,0.923,0.898
15688,47,15641,47358,91,47267,"kNN, k=3, p=1","a, n",86,17,47250,5,1.0,0.835,0.945,0.887
15688,47,15641,47358,91,47267,"kNN, k=3, p=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
15688,47,15641,47358,91,47267,"kNN, k=3, p=2","a, n",85,16,47251,6,1.0,0.842,0.934,0.885
15688,47,15641,47358,91,47267,"kNN, k=16, p=1",n,85,19,47248,6,0.999,0.817,0.934,0.872
15688,47,15641,47358,91,47267,"kNN, k=16, p=1","a, n",87,18,47249,4,1.0,0.829,0.956,0.888
15688,47,15641,47358,91,47267,"kNN, k=16, p=2",n,85,19,47248,6,0.999,0.817,0.934,0.872
15688,47,15641,47358,91,47267,"kNN, k=16, p=2","a, n",89,18,47249,2,1.0,0.832,0.978,0.899
15984,48,15936,47358,91,47267,"kNN, k=3, p=1",n,84,12,47255,7,1.0,0.875,0.923,0.898
15984,48,15936,47358,91,47267,"kNN, k=3, p=1","a, n",86,16,47251,5,1.0,0.843,0.945,0.891
15984,48,15936,47358,91,47267,"kNN, k=3, p=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
15984,48,15936,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
15984,48,15936,47358,91,47267,"kNN, k=16, p=1",n,85,19,47248,6,0.999,0.817,0.934,0.872
15984,48,15936,47358,91,47267,"kNN, k=16, p=1","a, n",87,17,47250,4,1.0,0.837,0.956,0.892
15984,48,15936,47358,91,47267,"kNN, k=16, p=2",n,85,19,47248,6,0.999,0.817,0.934,0.872
15984,48,15936,47358,91,47267,"kNN, k=16, p=2","a, n",89,17,47250,2,1.0,0.84,0.978,0.904
16011,49,15962,47358,91,47267,"kNN, k=3, p=1",n,84,12,47255,7,1.0,0.875,0.923,0.898
16011,49,15962,47358,91,47267,"kNN, k=3, p=1","a, n",86,16,47251,5,1.0,0.843,0.945,0.891
16011,49,15962,47358,91,47267,"kNN, k=3, p=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16011,49,15962,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
16011,49,15962,47358,91,47267,"kNN, k=16, p=1",n,85,19,47248,6,0.999,0.817,0.934,0.872
16011,49,15962,47358,91,47267,"kNN, k=16, p=1","a, n",87,17,47250,4,1.0,0.837,0.956,0.892
16011,49,15962,47358,91,47267,"kNN, k=16, p=2",n,85,19,47248,6,0.999,0.817,0.934,0.872
16011,49,15962,47358,91,47267,"kNN, k=16, p=2","a, n",89,17,47250,2,1.0,0.84,0.978,0.904
16330,50,16280,47358,91,47267,"kNN, k=3, p=1",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=3, p=1","a, n",86,16,47251,5,1.0,0.843,0.945,0.891
16330,50,16280,47358,91,47267,"kNN, k=3, p=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
16330,50,16280,47358,91,47267,"kNN, k=16, p=1",n,85,19,47248,6,0.999,0.817,0.934,0.872
16330,50,16280,47358,91,47267,"kNN, k=16, p=1","a, n",87,17,47250,4,1.0,0.837,0.956,0.892
16330,50,16280,47358,91,47267,"kNN, k=16, p=2",n,85,19,47248,6,0.999,0.817,0.934,0.872
16330,50,16280,47358,91,47267,"kNN, k=16, p=2","a, n",89,17,47250,2,1.0,0.84,0.978,0.904
16489,51,16438,47358,91,47267,"kNN, k=3, p=1",n,84,12,47255,7,1.0,0.875,0.923,0.898
16489,51,16438,47358,91,47267,"kNN, k=3, p=1","a, n",86,16,47251,5,1.0,0.843,0.945,0.891
16489,51,16438,47358,91,47267,"kNN, k=3, p=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16489,51,16438,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
16489,51,16438,47358,91,47267,"kNN, k=16, p=1",n,85,19,47248,6,0.999,0.817,0.934,0.872
16489,51,16438,47358,91,47267,"kNN, k=16, p=1","a, n",87,17,47250,4,1.0,0.837,0.956,0.892
16489,51,16438,47358,91,47267,"kNN, k=16, p=2",n,85,19,47248,6,0.999,0.817,0.934,0.872
16489,51,16438,47358,91,47267,"kNN, k=16, p=2","a, n",89,17,47250,2,1.0,0.84,0.978,0.904
16832,52,16780,47358,91,47267,"kNN, k=3, p=1",n,84,12,47255,7,1.0,0.875,0.923,0.898
16832,52,16780,47358,91,47267,"kNN, k=3, p=1","a, n",86,16,47251,5,1.0,0.843,0.945,0.891
16832,52,16780,47358,91,47267,"kNN, k=3, p=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16832,52,16780,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
16832,52,16780,47358,91,47267,"kNN, k=16, p=1",n,85,19,47248,6,0.999,0.817,0.934,0.872
16832,52,16780,47358,91,47267,"kNN, k=16, p=1","a, n",87,17,47250,4,1.0,0.837,0.956,0.892
16832,52,16780,47358,91,47267,"kNN, k=16, p=2",n,85,19,47248,6,0.999,0.817,0.934,0.872
16832,52,16780,47358,91,47267,"kNN, k=16, p=2","a, n",89,17,47250,2,1.0,0.84,0.978,0.904
16968,53,16915,47358,91,47267,"kNN, k=3, p=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16968,53,16915,47358,91,47267,"kNN, k=3, p=1","a, n",87,17,47250,4,1.0,0.837,0.956,0.892
16968,53,16915,47358,91,47267,"kNN, k=3, p=2",n,85,12,47255,6,1.0,0.876,0.934,0.904
16968,53,16915,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
16968,53,16915,47358,91,47267,"kNN, k=16, p=1",n,86,20,47247,5,0.999,0.811,0.945,0.873
16968,53,16915,47358,91,47267,"kNN, k=16, p=1","a, n",87,17,47250,4,1.0,0.837,0.956,0.892
16968,53,16915,47358,91,47267,"kNN, k=16, p=2",n,86,20,47247,5,0.999,0.811,0.945,0.873
16968,53,16915,47358,91,47267,"kNN, k=16, p=2","a, n",89,19,47248,2,1.0,0.824,0.978,0.894
17217,54,17163,47358,91,47267,"kNN, k=3, p=1",n,85,18,47249,6,0.999,0.825,0.934,0.876
17217,54,17163,47358,91,47267,"kNN, k=3, p=1","a, n",87,20,47247,4,0.999,0.813,0.956,0.879
17217,54,17163,47358,91,47267,"kNN, k=3, p=2",n,85,18,47249,6,0.999,0.825,0.934,0.876
17217,54,17163,47358,91,47267,"kNN, k=3, p=2","a, n",85,17,47250,6,1.0,0.833,0.934,0.881
17217,54,17163,47358,91,47267,"kNN, k=16, p=1",n,86,22,47245,5,0.999,0.796,0.945,0.864
17217,54,17163,47358,91,47267,"kNN, k=16, p=1","a, n",88,21,47246,3,0.999,0.807,0.967,0.88
17217,54,17163,47358,91,47267,"kNN, k=16, p=2",n,86,22,47245,5,0.999,0.796,0.945,0.864
17217,54,17163,47358,91,47267,"kNN, k=16, p=2","a, n",89,24,47243,2,0.999,0.788,0.978,0.873
17396,55,17341,47358,91,47267,"kNN, k=3, p=1",n,85,18,47249,6,0.999,0.825,0.934,0.876
17396,55,17341,47358,91,47267,"kNN, k=3, p=1","a, n",87,20,47247,4,0.999,0.813,0.956,0.879
17396,55,17341,47358,91,47267,"kNN, k=3, p=2",n,85,18,47249,6,0.999,0.825,0.934,0.876
17396,55,17341,47358,91,47267,"kNN, k=3, p=2","a, n",85,17,47250,6,1.0,0.833,0.934,0.881
17396,55,17341,47358,91,47267,"kNN, k=16, p=1",n,86,22,47245,5,0.999,0.796,0.945,0.864
17396,55,17341,47358,91,47267,"kNN, k=16, p=1","a, n",89,21,47246,2,1.0,0.809,0.978,0.886
17396,55,17341,47358,91,47267,"kNN, k=16, p=2",n,86,22,47245,5,0.999,0.796,0.945,0.864
17396,55,17341,47358,91,47267,"kNN, k=16, p=2","a, n",89,24,47243,2,0.999,0.788,0.978,0.873
18080,56,18024,47358,91,47267,"kNN, k=3, p=1",n,85,18,47249,6,0.999,0.825,0.934,0.876
18080,56,18024,47358,91,47267,"kNN, k=3, p=1","a, n",87,16,47251,4,1.0,0.845,0.956,0.897
18080,56,18024,47358,91,47267,"kNN, k=3, p=2",n,85,18,47249,6,0.999,0.825,0.934,0.876
18080,56,18024,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
18080,56,18024,47358,91,47267,"kNN, k=16, p=1",n,85,18,47249,6,0.999,0.825,0.934,0.876
18080,56,18024,47358,91,47267,"kNN, k=16, p=1","a, n",89,15,47252,2,1.0,0.856,0.978,0.913
18080,56,18024,47358,91,47267,"kNN, k=16, p=2",n,85,18,47249,6,0.999,0.825,0.934,0.876
18080,56,18024,47358,91,47267,"kNN, k=16, p=2","a, n",87,18,47249,4,1.0,0.829,0.956,0.888
18193,57,18136,47358,91,47267,"kNN, k=3, p=1",n,85,18,47249,6,0.999,0.825,0.934,0.876
18193,57,18136,47358,91,47267,"kNN, k=3, p=1","a, n",87,16,47251,4,1.0,0.845,0.956,0.897
18193,57,18136,47358,91,47267,"kNN, k=3, p=2",n,85,18,47249,6,0.999,0.825,0.934,0.876
18193,57,18136,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
18193,57,18136,47358,91,47267,"kNN, k=16, p=1",n,85,18,47249,6,0.999,0.825,0.934,0.876
18193,57,18136,47358,91,47267,"kNN, k=16, p=1","a, n",89,15,47252,2,1.0,0.856,0.978,0.913
18193,57,18136,47358,91,47267,"kNN, k=16, p=2",n,85,18,47249,6,0.999,0.825,0.934,0.876
18193,57,18136,47358,91,47267,"kNN, k=16, p=2","a, n",87,18,47249,4,1.0,0.829,0.956,0.888
18653,58,18595,47358,91,47267,"kNN, k=3, p=1",n,85,18,47249,6,0.999,0.825,0.934,0.876
18653,58,18595,47358,91,47267,"kNN, k=3, p=1","a, n",87,16,47251,4,1.0,0.845,0.956,0.897
18653,58,18595,47358,91,47267,"kNN, k=3, p=2",n,85,18,47249,6,0.999,0.825,0.934,0.876
18653,58,18595,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
18653,58,18595,47358,91,47267,"kNN, k=16, p=1",n,85,18,47249,6,0.999,0.825,0.934,0.876
18653,58,18595,47358,91,47267,"kNN, k=16, p=1","a, n",89,15,47252,2,1.0,0.856,0.978,0.913
18653,58,18595,47358,91,47267,"kNN, k=16, p=2",n,85,18,47249,6,0.999,0.825,0.934,0.876
18653,58,18595,47358,91,47267,"kNN, k=16, p=2","a, n",87,18,47249,4,1.0,0.829,0.956,0.888
19653,59,19594,47358,91,47267,"kNN, k=3, p=1",n,84,18,47249,7,0.999,0.824,0.923,0.87
19653,59,19594,47358,91,47267,"kNN, k=3, p=1","a, n",87,16,47251,4,1.0,0.845,0.956,0.897
19653,59,19594,47358,91,47267,"kNN, k=3, p=2",n,84,18,47249,7,0.999,0.824,0.923,0.87
19653,59,19594,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
19653,59,19594,47358,91,47267,"kNN, k=16, p=1",n,85,18,47249,6,0.999,0.825,0.934,0.876
19653,59,19594,47358,91,47267,"kNN, k=16, p=1","a, n",87,15,47252,4,1.0,0.853,0.956,0.902
19653,59,19594,47358,91,47267,"kNN, k=16, p=2",n,85,18,47249,6,0.999,0.825,0.934,0.876
19653,59,19594,47358,91,47267,"kNN, k=16, p=2","a, n",86,16,47251,5,1.0,0.843,0.945,0.891
19764,60,19704,47358,91,47267,"kNN, k=3, p=1",n,82,18,47249,9,0.999,0.82,0.901,0.859
19764,60,19704,47358,91,47267,"kNN, k=3, p=1","a, n",87,16,47251,4,1.0,0.845,0.956,0.897
19764,60,19704,47358,91,47267,"kNN, k=3, p=2",n,82,18,47249,9,0.999,0.82,0.901,0.859
19764,60,19704,47358,91,47267,"kNN, k=3, p=2","a, n",85,15,47252,6,1.0,0.85,0.934,0.89
19764,60,19704,47358,91,47267,"kNN, k=16, p=1",n,83,18,47249,8,0.999,0.822,0.912,0.865
19764,60,19704,47358,91,47267,"kNN, k=16, p=1","a, n",87,14,47253,4,1.0,0.861,0.956,0.906
19764,60,19704,47358,91,47267,"kNN, k=16, p=2",n,83,18,47249,8,0.999,0.822,0.912,0.865
19764,60,19704,47358,91,47267,"kNN, k=16, p=2","a, n",86,14,47253,5,1.0,0.86,0.945,0.901
21054,61,20993,47358,91,47267,"kNN, k=3, p=1",n,79,15,47252,12,0.999,0.84,0.868,0.854
21054,61,20993,47358,91,47267,"kNN, k=3, p=1","a, n",85,14,47253,6,1.0,0.859,0.934,0.895
21054,61,20993,47358,91,47267,"kNN, k=3, p=2",n,79,15,47252,12,0.999,0.84,0.868,0.854
