Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","sinI, n",91,3161,44106,0,0.933,0.028,1.0,0.054
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","a, e, sinI",91,11291,35976,0,0.762,0.008,1.0,0.016
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","a, e, n",91,8812,38455,0,0.814,0.01,1.0,0.02
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","a, sinI, n",91,3086,44181,0,0.935,0.029,1.0,0.056
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","e, sinI, n",91,11106,36161,0,0.765,0.008,1.0,0.016
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","a, e, sinI, n",91,8984,38283,0,0.81,0.01,1.0,0.02
99,50,49,47358,91,47267,"kNN, k=20, p=2, w=1",a,91,9343,37924,0,0.803,0.01,1.0,0.019
99,50,49,47358,91,47267,"kNN, k=20, p=2, w=1",e,41,14923,32344,50,0.684,0.003,0.451,0.005
99,50,49,47358,91,47267,"kNN, k=20, p=2, w=1",sinI,33,12293,34974,58,0.739,0.003,0.363,0.005
99,50,49,47358,91,47267,"kNN, k=20, p=2, w=1",n,91,9572,37695,0,0.798,0.009,1.0,0.019
99,50,49,47358,91,47267,"kNN, k=20, p=2, w=1","a, e",91,14448,32819,0,0.695,0.006,1.0,0.012
99,50,49,47358,91,47267,"kNN, k=20, p=2, w=1","a, sinI",91,9343,37924,0,0.803,0.01,1.0,0.019
99,50,49,47358,91,47267,"kNN, k=20, p=2, w=1","a, n",91,9482,37785,0,0.8,0.01,1.0,0.019
99,50,49,47358,91,47267,"kNN, k=20, p=2, w=1","e, sinI",41,14905,32362,50,0.684,0.003,0.451,0.005
99,50,49,47358,91,47267,"kNN, k=20, p=2, w=1","e, n",91,13431,33836,0,0.716,0.007,1.0,0.013
