Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
16330,50,16280,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
16330,50,16280,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
16330,50,16280,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
16330,50,16280,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
16489,51,16438,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
16489,51,16438,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
16489,51,16438,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
16489,51,16438,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
16832,52,16780,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
16832,52,16780,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
16832,52,16780,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
16832,52,16780,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
16968,53,16915,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
16968,53,16915,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
16968,53,16915,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
16968,53,16915,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
17217,54,17163,47358,91,47267,NB,n,89,22,47245,2,0.999,0.802,0.978,0.881
17217,54,17163,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
17217,54,17163,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
17217,54,17163,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
17396,55,17341,47358,91,47267,NB,n,89,22,47245,2,0.999,0.802,0.978,0.881
17396,55,17341,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
17396,55,17341,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
17396,55,17341,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
18080,56,18024,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
18080,56,18024,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
18080,56,18024,47358,91,47267,NB,"e, n",88,22,47245,3,0.999,0.8,0.967,0.876
18080,56,18024,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
18193,57,18136,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
18193,57,18136,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
18193,57,18136,47358,91,47267,NB,"e, n",88,22,47245,3,0.999,0.8,0.967,0.876
18193,57,18136,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
18653,58,18595,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
18653,58,18595,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
18653,58,18595,47358,91,47267,NB,"e, n",88,22,47245,3,0.999,0.8,0.967,0.876
18653,58,18595,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
19653,59,19594,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
19653,59,19594,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
19653,59,19594,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
19653,59,19594,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
19764,60,19704,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
19764,60,19704,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
19764,60,19704,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
